ccode,country,year,month,reign_type,milreg
150,Paraguay,1954,6,Party-Personal-Military Hybrid,1
150,Paraguay,1954,7,Party-Personal-Military Hybrid,1
150,Paraguay,1954,8,Party-Personal-Military Hybrid,1
150,Paraguay,1954,9,Party-Personal-Military Hybrid,1
150,Paraguay,1954,10,Party-Personal-Military Hybrid,1
150,Paraguay,1954,11,Party-Personal-Military Hybrid,1
150,Paraguay,1954,12,Party-Personal-Military Hybrid,1
150,Paraguay,1955,1,Party-Personal-Military Hybrid,1
150,Paraguay,1955,2,Party-Personal-Military Hybrid,1
150,Paraguay,1955,3,Party-Personal-Military Hybrid,1
150,Paraguay,1955,4,Party-Personal-Military Hybrid,1
150,Paraguay,1955,5,Party-Personal-Military Hybrid,1
150,Paraguay,1955,6,Party-Personal-Military Hybrid,1
150,Paraguay,1955,7,Party-Personal-Military Hybrid,1
150,Paraguay,1955,8,Party-Personal-Military Hybrid,1
150,Paraguay,1955,9,Party-Personal-Military Hybrid,1
150,Paraguay,1955,10,Party-Personal-Military Hybrid,1
150,Paraguay,1955,11,Party-Personal-Military Hybrid,1
150,Paraguay,1955,12,Party-Personal-Military Hybrid,1
150,Paraguay,1956,1,Party-Personal-Military Hybrid,1
150,Paraguay,1956,2,Party-Personal-Military Hybrid,1
150,Paraguay,1956,3,Party-Personal-Military Hybrid,1
150,Paraguay,1956,4,Party-Personal-Military Hybrid,1
150,Paraguay,1956,5,Party-Personal-Military Hybrid,1
150,Paraguay,1956,6,Party-Personal-Military Hybrid,1
150,Paraguay,1956,7,Party-Personal-Military Hybrid,1
150,Paraguay,1956,8,Party-Personal-Military Hybrid,1
150,Paraguay,1956,9,Party-Personal-Military Hybrid,1
150,Paraguay,1956,10,Party-Personal-Military Hybrid,1
150,Paraguay,1956,11,Party-Personal-Military Hybrid,1
150,Paraguay,1956,12,Party-Personal-Military Hybrid,1
150,Paraguay,1957,1,Party-Personal-Military Hybrid,1
150,Paraguay,1957,2,Party-Personal-Military Hybrid,1
150,Paraguay,1957,3,Party-Personal-Military Hybrid,1
150,Paraguay,1957,4,Party-Personal-Military Hybrid,1
150,Paraguay,1957,5,Party-Personal-Military Hybrid,1
150,Paraguay,1957,6,Party-Personal-Military Hybrid,1
150,Paraguay,1957,7,Party-Personal-Military Hybrid,1
150,Paraguay,1957,8,Party-Personal-Military Hybrid,1
150,Paraguay,1957,9,Party-Personal-Military Hybrid,1
150,Paraguay,1957,10,Party-Personal-Military Hybrid,1
150,Paraguay,1957,11,Party-Personal-Military Hybrid,1
150,Paraguay,1957,12,Party-Personal-Military Hybrid,1
150,Paraguay,1958,1,Party-Personal-Military Hybrid,1
150,Paraguay,1958,2,Party-Personal-Military Hybrid,1
150,Paraguay,1958,3,Party-Personal-Military Hybrid,1
150,Paraguay,1958,4,Party-Personal-Military Hybrid,1
150,Paraguay,1958,5,Party-Personal-Military Hybrid,1
150,Paraguay,1958,6,Party-Personal-Military Hybrid,1
150,Paraguay,1958,7,Party-Personal-Military Hybrid,1
150,Paraguay,1958,8,Party-Personal-Military Hybrid,1
150,Paraguay,1958,9,Party-Personal-Military Hybrid,1
150,Paraguay,1958,10,Party-Personal-Military Hybrid,1
150,Paraguay,1958,11,Party-Personal-Military Hybrid,1
150,Paraguay,1958,12,Party-Personal-Military Hybrid,1
150,Paraguay,1959,1,Party-Personal-Military Hybrid,1
150,Paraguay,1959,2,Party-Personal-Military Hybrid,1
150,Paraguay,1959,3,Party-Personal-Military Hybrid,1
150,Paraguay,1959,4,Party-Personal-Military Hybrid,1
150,Paraguay,1959,5,Party-Personal-Military Hybrid,1
150,Paraguay,1959,6,Party-Personal-Military Hybrid,1
150,Paraguay,1959,7,Party-Personal-Military Hybrid,1
150,Paraguay,1959,8,Party-Personal-Military Hybrid,1
150,Paraguay,1959,9,Party-Personal-Military Hybrid,1
150,Paraguay,1959,10,Party-Personal-Military Hybrid,1
150,Paraguay,1959,11,Party-Personal-Military Hybrid,1
150,Paraguay,1959,12,Party-Personal-Military Hybrid,1
150,Paraguay,1960,1,Party-Personal-Military Hybrid,1
150,Paraguay,1960,2,Party-Personal-Military Hybrid,1
150,Paraguay,1960,3,Party-Personal-Military Hybrid,1
150,Paraguay,1960,4,Party-Personal-Military Hybrid,1
150,Paraguay,1960,5,Party-Personal-Military Hybrid,1
150,Paraguay,1960,6,Party-Personal-Military Hybrid,1
150,Paraguay,1960,7,Party-Personal-Military Hybrid,1
150,Paraguay,1960,8,Party-Personal-Military Hybrid,1
150,Paraguay,1960,9,Party-Personal-Military Hybrid,1
150,Paraguay,1960,10,Party-Personal-Military Hybrid,1
150,Paraguay,1960,11,Party-Personal-Military Hybrid,1
150,Paraguay,1960,12,Party-Personal-Military Hybrid,1
150,Paraguay,1961,1,Party-Personal-Military Hybrid,1
150,Paraguay,1961,2,Party-Personal-Military Hybrid,1
150,Paraguay,1961,3,Party-Personal-Military Hybrid,1
150,Paraguay,1961,4,Party-Personal-Military Hybrid,1
150,Paraguay,1961,5,Party-Personal-Military Hybrid,1
150,Paraguay,1961,6,Party-Personal-Military Hybrid,1
150,Paraguay,1961,7,Party-Personal-Military Hybrid,1
150,Paraguay,1961,8,Party-Personal-Military Hybrid,1
150,Paraguay,1961,9,Party-Personal-Military Hybrid,1
150,Paraguay,1961,10,Party-Personal-Military Hybrid,1
150,Paraguay,1961,11,Party-Personal-Military Hybrid,1
150,Paraguay,1961,12,Party-Personal-Military Hybrid,1
150,Paraguay,1962,1,Party-Personal-Military Hybrid,1
150,Paraguay,1962,2,Party-Personal-Military Hybrid,1
150,Paraguay,1962,3,Party-Personal-Military Hybrid,1
150,Paraguay,1962,4,Party-Personal-Military Hybrid,1
150,Paraguay,1962,5,Party-Personal-Military Hybrid,1
150,Paraguay,1962,6,Party-Personal-Military Hybrid,1
150,Paraguay,1962,7,Party-Personal-Military Hybrid,1
150,Paraguay,1962,8,Party-Personal-Military Hybrid,1
150,Paraguay,1962,9,Party-Personal-Military Hybrid,1
150,Paraguay,1962,10,Party-Personal-Military Hybrid,1
150,Paraguay,1962,11,Party-Personal-Military Hybrid,1
150,Paraguay,1962,12,Party-Personal-Military Hybrid,1
150,Paraguay,1963,1,Party-Personal-Military Hybrid,1
150,Paraguay,1963,2,Party-Personal-Military Hybrid,1
150,Paraguay,1963,3,Party-Personal-Military Hybrid,1
150,Paraguay,1963,4,Party-Personal-Military Hybrid,1
150,Paraguay,1963,5,Party-Personal-Military Hybrid,1
150,Paraguay,1963,6,Party-Personal-Military Hybrid,1
150,Paraguay,1963,7,Party-Personal-Military Hybrid,1
150,Paraguay,1963,8,Party-Personal-Military Hybrid,1
150,Paraguay,1963,9,Party-Personal-Military Hybrid,1
150,Paraguay,1963,10,Party-Personal-Military Hybrid,1
150,Paraguay,1963,11,Party-Personal-Military Hybrid,1
150,Paraguay,1963,12,Party-Personal-Military Hybrid,1
150,Paraguay,1964,1,Party-Personal-Military Hybrid,1
150,Paraguay,1964,2,Party-Personal-Military Hybrid,1
150,Paraguay,1964,3,Party-Personal-Military Hybrid,1
150,Paraguay,1964,4,Party-Personal-Military Hybrid,1
150,Paraguay,1964,5,Party-Personal-Military Hybrid,1
150,Paraguay,1964,6,Party-Personal-Military Hybrid,1
150,Paraguay,1964,7,Party-Personal-Military Hybrid,1
150,Paraguay,1964,8,Party-Personal-Military Hybrid,1
150,Paraguay,1964,9,Party-Personal-Military Hybrid,1
150,Paraguay,1964,10,Party-Personal-Military Hybrid,1
150,Paraguay,1964,11,Party-Personal-Military Hybrid,1
150,Paraguay,1964,12,Party-Personal-Military Hybrid,1
150,Paraguay,1965,1,Party-Personal-Military Hybrid,1
150,Paraguay,1965,2,Party-Personal-Military Hybrid,1
150,Paraguay,1965,3,Party-Personal-Military Hybrid,1
150,Paraguay,1965,4,Party-Personal-Military Hybrid,1
150,Paraguay,1965,5,Party-Personal-Military Hybrid,1
150,Paraguay,1965,6,Party-Personal-Military Hybrid,1
150,Paraguay,1965,7,Party-Personal-Military Hybrid,1
150,Paraguay,1965,8,Party-Personal-Military Hybrid,1
150,Paraguay,1965,9,Party-Personal-Military Hybrid,1
150,Paraguay,1965,10,Party-Personal-Military Hybrid,1
150,Paraguay,1965,11,Party-Personal-Military Hybrid,1
150,Paraguay,1965,12,Party-Personal-Military Hybrid,1
150,Paraguay,1966,1,Party-Personal-Military Hybrid,1
150,Paraguay,1966,2,Party-Personal-Military Hybrid,1
150,Paraguay,1966,3,Party-Personal-Military Hybrid,1
150,Paraguay,1966,4,Party-Personal-Military Hybrid,1
150,Paraguay,1966,5,Party-Personal-Military Hybrid,1
150,Paraguay,1966,6,Party-Personal-Military Hybrid,1
150,Paraguay,1966,7,Party-Personal-Military Hybrid,1
150,Paraguay,1966,8,Party-Personal-Military Hybrid,1
150,Paraguay,1966,9,Party-Personal-Military Hybrid,1
150,Paraguay,1966,10,Party-Personal-Military Hybrid,1
150,Paraguay,1966,11,Party-Personal-Military Hybrid,1
150,Paraguay,1966,12,Party-Personal-Military Hybrid,1
150,Paraguay,1967,1,Party-Personal-Military Hybrid,1
150,Paraguay,1967,2,Party-Personal-Military Hybrid,1
150,Paraguay,1967,3,Party-Personal-Military Hybrid,1
150,Paraguay,1967,4,Party-Personal-Military Hybrid,1
150,Paraguay,1967,5,Party-Personal-Military Hybrid,1
150,Paraguay,1967,6,Party-Personal-Military Hybrid,1
150,Paraguay,1967,7,Party-Personal-Military Hybrid,1
150,Paraguay,1967,8,Party-Personal-Military Hybrid,1
150,Paraguay,1967,9,Party-Personal-Military Hybrid,1
150,Paraguay,1967,10,Party-Personal-Military Hybrid,1
150,Paraguay,1967,11,Party-Personal-Military Hybrid,1
150,Paraguay,1967,12,Party-Personal-Military Hybrid,1
150,Paraguay,1968,1,Party-Personal-Military Hybrid,1
150,Paraguay,1968,2,Party-Personal-Military Hybrid,1
150,Paraguay,1968,3,Party-Personal-Military Hybrid,1
150,Paraguay,1968,4,Party-Personal-Military Hybrid,1
150,Paraguay,1968,5,Party-Personal-Military Hybrid,1
150,Paraguay,1968,6,Party-Personal-Military Hybrid,1
150,Paraguay,1968,7,Party-Personal-Military Hybrid,1
150,Paraguay,1968,8,Party-Personal-Military Hybrid,1
150,Paraguay,1968,9,Party-Personal-Military Hybrid,1
150,Paraguay,1968,10,Party-Personal-Military Hybrid,1
150,Paraguay,1968,11,Party-Personal-Military Hybrid,1
150,Paraguay,1968,12,Party-Personal-Military Hybrid,1
150,Paraguay,1969,1,Party-Personal-Military Hybrid,1
150,Paraguay,1969,2,Party-Personal-Military Hybrid,1
150,Paraguay,1969,3,Party-Personal-Military Hybrid,1
150,Paraguay,1969,4,Party-Personal-Military Hybrid,1
150,Paraguay,1969,5,Party-Personal-Military Hybrid,1
150,Paraguay,1969,6,Party-Personal-Military Hybrid,1
150,Paraguay,1969,7,Party-Personal-Military Hybrid,1
150,Paraguay,1969,8,Party-Personal-Military Hybrid,1
150,Paraguay,1969,9,Party-Personal-Military Hybrid,1
150,Paraguay,1969,10,Party-Personal-Military Hybrid,1
150,Paraguay,1969,11,Party-Personal-Military Hybrid,1
150,Paraguay,1969,12,Party-Personal-Military Hybrid,1
150,Paraguay,1970,1,Party-Personal-Military Hybrid,1
150,Paraguay,1970,2,Party-Personal-Military Hybrid,1
150,Paraguay,1970,3,Party-Personal-Military Hybrid,1
150,Paraguay,1970,4,Party-Personal-Military Hybrid,1
150,Paraguay,1970,5,Party-Personal-Military Hybrid,1
150,Paraguay,1970,6,Party-Personal-Military Hybrid,1
150,Paraguay,1970,7,Party-Personal-Military Hybrid,1
150,Paraguay,1970,8,Party-Personal-Military Hybrid,1
150,Paraguay,1970,9,Party-Personal-Military Hybrid,1
150,Paraguay,1970,10,Party-Personal-Military Hybrid,1
150,Paraguay,1970,11,Party-Personal-Military Hybrid,1
150,Paraguay,1970,12,Party-Personal-Military Hybrid,1
150,Paraguay,1971,1,Party-Personal-Military Hybrid,1
150,Paraguay,1971,2,Party-Personal-Military Hybrid,1
150,Paraguay,1971,3,Party-Personal-Military Hybrid,1
150,Paraguay,1971,4,Party-Personal-Military Hybrid,1
150,Paraguay,1971,5,Party-Personal-Military Hybrid,1
150,Paraguay,1971,6,Party-Personal-Military Hybrid,1
150,Paraguay,1971,7,Party-Personal-Military Hybrid,1
150,Paraguay,1971,8,Party-Personal-Military Hybrid,1
150,Paraguay,1971,9,Party-Personal-Military Hybrid,1
150,Paraguay,1971,10,Party-Personal-Military Hybrid,1
150,Paraguay,1971,11,Party-Personal-Military Hybrid,1
150,Paraguay,1971,12,Party-Personal-Military Hybrid,1
150,Paraguay,1972,1,Party-Personal-Military Hybrid,1
150,Paraguay,1972,2,Party-Personal-Military Hybrid,1
150,Paraguay,1972,3,Party-Personal-Military Hybrid,1
150,Paraguay,1972,4,Party-Personal-Military Hybrid,1
150,Paraguay,1972,5,Party-Personal-Military Hybrid,1
150,Paraguay,1972,6,Party-Personal-Military Hybrid,1
150,Paraguay,1972,7,Party-Personal-Military Hybrid,1
150,Paraguay,1972,8,Party-Personal-Military Hybrid,1
150,Paraguay,1972,9,Party-Personal-Military Hybrid,1
150,Paraguay,1972,10,Party-Personal-Military Hybrid,1
150,Paraguay,1972,11,Party-Personal-Military Hybrid,1
150,Paraguay,1972,12,Party-Personal-Military Hybrid,1
150,Paraguay,1973,1,Party-Personal-Military Hybrid,1
150,Paraguay,1973,2,Party-Personal-Military Hybrid,1
150,Paraguay,1973,3,Party-Personal-Military Hybrid,1
150,Paraguay,1973,4,Party-Personal-Military Hybrid,1
150,Paraguay,1973,5,Party-Personal-Military Hybrid,1
150,Paraguay,1973,6,Party-Personal-Military Hybrid,1
150,Paraguay,1973,7,Party-Personal-Military Hybrid,1
150,Paraguay,1973,8,Party-Personal-Military Hybrid,1
150,Paraguay,1973,9,Party-Personal-Military Hybrid,1
150,Paraguay,1973,10,Party-Personal-Military Hybrid,1
150,Paraguay,1973,11,Party-Personal-Military Hybrid,1
150,Paraguay,1973,12,Party-Personal-Military Hybrid,1
150,Paraguay,1974,1,Party-Personal-Military Hybrid,1
150,Paraguay,1974,2,Party-Personal-Military Hybrid,1
150,Paraguay,1974,3,Party-Personal-Military Hybrid,1
150,Paraguay,1974,4,Party-Personal-Military Hybrid,1
150,Paraguay,1974,5,Party-Personal-Military Hybrid,1
150,Paraguay,1974,6,Party-Personal-Military Hybrid,1
150,Paraguay,1974,7,Party-Personal-Military Hybrid,1
150,Paraguay,1974,8,Party-Personal-Military Hybrid,1
150,Paraguay,1974,9,Party-Personal-Military Hybrid,1
150,Paraguay,1974,10,Party-Personal-Military Hybrid,1
150,Paraguay,1974,11,Party-Personal-Military Hybrid,1
150,Paraguay,1974,12,Party-Personal-Military Hybrid,1
150,Paraguay,1975,1,Party-Personal-Military Hybrid,1
150,Paraguay,1975,2,Party-Personal-Military Hybrid,1
150,Paraguay,1975,3,Party-Personal-Military Hybrid,1
150,Paraguay,1975,4,Party-Personal-Military Hybrid,1
150,Paraguay,1975,5,Party-Personal-Military Hybrid,1
150,Paraguay,1975,6,Party-Personal-Military Hybrid,1
150,Paraguay,1975,7,Party-Personal-Military Hybrid,1
150,Paraguay,1975,8,Party-Personal-Military Hybrid,1
150,Paraguay,1975,9,Party-Personal-Military Hybrid,1
150,Paraguay,1975,10,Party-Personal-Military Hybrid,1
150,Paraguay,1975,11,Party-Personal-Military Hybrid,1
150,Paraguay,1975,12,Party-Personal-Military Hybrid,1
150,Paraguay,1976,1,Party-Personal-Military Hybrid,1
150,Paraguay,1976,2,Party-Personal-Military Hybrid,1
150,Paraguay,1976,3,Party-Personal-Military Hybrid,1
150,Paraguay,1976,4,Party-Personal-Military Hybrid,1
150,Paraguay,1976,5,Party-Personal-Military Hybrid,1
150,Paraguay,1976,6,Party-Personal-Military Hybrid,1
150,Paraguay,1976,7,Party-Personal-Military Hybrid,1
150,Paraguay,1976,8,Party-Personal-Military Hybrid,1
150,Paraguay,1976,9,Party-Personal-Military Hybrid,1
150,Paraguay,1976,10,Party-Personal-Military Hybrid,1
150,Paraguay,1976,11,Party-Personal-Military Hybrid,1
150,Paraguay,1976,12,Party-Personal-Military Hybrid,1
150,Paraguay,1977,1,Party-Personal-Military Hybrid,1
150,Paraguay,1977,2,Party-Personal-Military Hybrid,1
150,Paraguay,1977,3,Party-Personal-Military Hybrid,1
150,Paraguay,1977,4,Party-Personal-Military Hybrid,1
150,Paraguay,1977,5,Party-Personal-Military Hybrid,1
150,Paraguay,1977,6,Party-Personal-Military Hybrid,1
150,Paraguay,1977,7,Party-Personal-Military Hybrid,1
150,Paraguay,1977,8,Party-Personal-Military Hybrid,1
150,Paraguay,1977,9,Party-Personal-Military Hybrid,1
150,Paraguay,1977,10,Party-Personal-Military Hybrid,1
150,Paraguay,1977,11,Party-Personal-Military Hybrid,1
150,Paraguay,1977,12,Party-Personal-Military Hybrid,1
150,Paraguay,1978,1,Party-Personal-Military Hybrid,1
150,Paraguay,1978,2,Party-Personal-Military Hybrid,1
150,Paraguay,1978,3,Party-Personal-Military Hybrid,1
150,Paraguay,1978,4,Party-Personal-Military Hybrid,1
150,Paraguay,1978,5,Party-Personal-Military Hybrid,1
150,Paraguay,1978,6,Party-Personal-Military Hybrid,1
150,Paraguay,1978,7,Party-Personal-Military Hybrid,1
150,Paraguay,1978,8,Party-Personal-Military Hybrid,1
150,Paraguay,1978,9,Party-Personal-Military Hybrid,1
150,Paraguay,1978,10,Party-Personal-Military Hybrid,1
150,Paraguay,1978,11,Party-Personal-Military Hybrid,1
150,Paraguay,1978,12,Party-Personal-Military Hybrid,1
150,Paraguay,1979,1,Party-Personal-Military Hybrid,1
150,Paraguay,1979,2,Party-Personal-Military Hybrid,1
150,Paraguay,1979,3,Party-Personal-Military Hybrid,1
150,Paraguay,1979,4,Party-Personal-Military Hybrid,1
150,Paraguay,1979,5,Party-Personal-Military Hybrid,1
150,Paraguay,1979,6,Party-Personal-Military Hybrid,1
150,Paraguay,1979,7,Party-Personal-Military Hybrid,1
150,Paraguay,1979,8,Party-Personal-Military Hybrid,1
150,Paraguay,1979,9,Party-Personal-Military Hybrid,1
150,Paraguay,1979,10,Party-Personal-Military Hybrid,1
150,Paraguay,1979,11,Party-Personal-Military Hybrid,1
150,Paraguay,1979,12,Party-Personal-Military Hybrid,1
150,Paraguay,1980,1,Party-Personal-Military Hybrid,1
150,Paraguay,1980,2,Party-Personal-Military Hybrid,1
150,Paraguay,1980,3,Party-Personal-Military Hybrid,1
150,Paraguay,1980,4,Party-Personal-Military Hybrid,1
150,Paraguay,1980,5,Party-Personal-Military Hybrid,1
150,Paraguay,1980,6,Party-Personal-Military Hybrid,1
150,Paraguay,1980,7,Party-Personal-Military Hybrid,1
150,Paraguay,1980,8,Party-Personal-Military Hybrid,1
150,Paraguay,1980,9,Party-Personal-Military Hybrid,1
150,Paraguay,1980,10,Party-Personal-Military Hybrid,1
150,Paraguay,1980,11,Party-Personal-Military Hybrid,1
150,Paraguay,1980,12,Party-Personal-Military Hybrid,1
150,Paraguay,1981,1,Party-Personal-Military Hybrid,1
150,Paraguay,1981,2,Party-Personal-Military Hybrid,1
150,Paraguay,1981,3,Party-Personal-Military Hybrid,1
150,Paraguay,1981,4,Party-Personal-Military Hybrid,1
150,Paraguay,1981,5,Party-Personal-Military Hybrid,1
150,Paraguay,1981,6,Party-Personal-Military Hybrid,1
150,Paraguay,1981,7,Party-Personal-Military Hybrid,1
150,Paraguay,1981,8,Party-Personal-Military Hybrid,1
150,Paraguay,1981,9,Party-Personal-Military Hybrid,1
150,Paraguay,1981,10,Party-Personal-Military Hybrid,1
150,Paraguay,1981,11,Party-Personal-Military Hybrid,1
150,Paraguay,1981,12,Party-Personal-Military Hybrid,1
150,Paraguay,1982,1,Party-Personal-Military Hybrid,1
150,Paraguay,1982,2,Party-Personal-Military Hybrid,1
150,Paraguay,1982,3,Party-Personal-Military Hybrid,1
150,Paraguay,1982,4,Party-Personal-Military Hybrid,1
150,Paraguay,1982,5,Party-Personal-Military Hybrid,1
150,Paraguay,1982,6,Party-Personal-Military Hybrid,1
150,Paraguay,1982,7,Party-Personal-Military Hybrid,1
150,Paraguay,1982,8,Party-Personal-Military Hybrid,1
150,Paraguay,1982,9,Party-Personal-Military Hybrid,1
150,Paraguay,1982,10,Party-Personal-Military Hybrid,1
150,Paraguay,1982,11,Party-Personal-Military Hybrid,1
150,Paraguay,1982,12,Party-Personal-Military Hybrid,1
150,Paraguay,1983,1,Party-Personal-Military Hybrid,1
150,Paraguay,1983,2,Party-Personal-Military Hybrid,1
150,Paraguay,1983,3,Party-Personal-Military Hybrid,1
150,Paraguay,1983,4,Party-Personal-Military Hybrid,1
150,Paraguay,1983,5,Party-Personal-Military Hybrid,1
150,Paraguay,1983,6,Party-Personal-Military Hybrid,1
150,Paraguay,1983,7,Party-Personal-Military Hybrid,1
150,Paraguay,1983,8,Party-Personal-Military Hybrid,1
150,Paraguay,1983,9,Party-Personal-Military Hybrid,1
150,Paraguay,1983,10,Party-Personal-Military Hybrid,1
150,Paraguay,1983,11,Party-Personal-Military Hybrid,1
150,Paraguay,1983,12,Party-Personal-Military Hybrid,1
150,Paraguay,1984,1,Party-Personal-Military Hybrid,1
150,Paraguay,1984,2,Party-Personal-Military Hybrid,1
150,Paraguay,1984,3,Party-Personal-Military Hybrid,1
150,Paraguay,1984,4,Party-Personal-Military Hybrid,1
150,Paraguay,1984,5,Party-Personal-Military Hybrid,1
150,Paraguay,1984,6,Party-Personal-Military Hybrid,1
150,Paraguay,1984,7,Party-Personal-Military Hybrid,1
150,Paraguay,1984,8,Party-Personal-Military Hybrid,1
150,Paraguay,1984,9,Party-Personal-Military Hybrid,1
150,Paraguay,1984,10,Party-Personal-Military Hybrid,1
150,Paraguay,1984,11,Party-Personal-Military Hybrid,1
150,Paraguay,1984,12,Party-Personal-Military Hybrid,1
150,Paraguay,1985,1,Party-Personal-Military Hybrid,1
150,Paraguay,1985,2,Party-Personal-Military Hybrid,1
150,Paraguay,1985,3,Party-Personal-Military Hybrid,1
150,Paraguay,1985,4,Party-Personal-Military Hybrid,1
150,Paraguay,1985,5,Party-Personal-Military Hybrid,1
150,Paraguay,1985,6,Party-Personal-Military Hybrid,1
150,Paraguay,1985,7,Party-Personal-Military Hybrid,1
150,Paraguay,1985,8,Party-Personal-Military Hybrid,1
150,Paraguay,1985,9,Party-Personal-Military Hybrid,1
150,Paraguay,1985,10,Party-Personal-Military Hybrid,1
150,Paraguay,1985,11,Party-Personal-Military Hybrid,1
150,Paraguay,1985,12,Party-Personal-Military Hybrid,1
150,Paraguay,1986,1,Party-Personal-Military Hybrid,1
150,Paraguay,1986,2,Party-Personal-Military Hybrid,1
150,Paraguay,1986,3,Party-Personal-Military Hybrid,1
150,Paraguay,1986,4,Party-Personal-Military Hybrid,1
150,Paraguay,1986,5,Party-Personal-Military Hybrid,1
150,Paraguay,1986,6,Party-Personal-Military Hybrid,1
150,Paraguay,1986,7,Party-Personal-Military Hybrid,1
150,Paraguay,1986,8,Party-Personal-Military Hybrid,1
150,Paraguay,1986,9,Party-Personal-Military Hybrid,1
150,Paraguay,1986,10,Party-Personal-Military Hybrid,1
150,Paraguay,1986,11,Party-Personal-Military Hybrid,1
150,Paraguay,1986,12,Party-Personal-Military Hybrid,1
150,Paraguay,1987,1,Party-Personal-Military Hybrid,1
150,Paraguay,1987,2,Party-Personal-Military Hybrid,1
150,Paraguay,1987,3,Party-Personal-Military Hybrid,1
150,Paraguay,1987,4,Party-Personal-Military Hybrid,1
150,Paraguay,1987,5,Party-Personal-Military Hybrid,1
150,Paraguay,1987,6,Party-Personal-Military Hybrid,1
150,Paraguay,1987,7,Party-Personal-Military Hybrid,1
150,Paraguay,1987,8,Party-Personal-Military Hybrid,1
150,Paraguay,1987,9,Party-Personal-Military Hybrid,1
150,Paraguay,1987,10,Party-Personal-Military Hybrid,1
150,Paraguay,1987,11,Party-Personal-Military Hybrid,1
150,Paraguay,1987,12,Party-Personal-Military Hybrid,1
150,Paraguay,1988,1,Party-Personal-Military Hybrid,1
150,Paraguay,1988,2,Party-Personal-Military Hybrid,1
150,Paraguay,1988,3,Party-Personal-Military Hybrid,1
150,Paraguay,1988,4,Party-Personal-Military Hybrid,1
150,Paraguay,1988,5,Party-Personal-Military Hybrid,1
150,Paraguay,1988,6,Party-Personal-Military Hybrid,1
150,Paraguay,1988,7,Party-Personal-Military Hybrid,1
150,Paraguay,1988,8,Party-Personal-Military Hybrid,1
150,Paraguay,1988,9,Party-Personal-Military Hybrid,1
150,Paraguay,1988,10,Party-Personal-Military Hybrid,1
150,Paraguay,1988,11,Party-Personal-Military Hybrid,1
150,Paraguay,1988,12,Party-Personal-Military Hybrid,1
150,Paraguay,1989,1,Party-Personal-Military Hybrid,1
150,Paraguay,1989,2,Party-Personal-Military Hybrid,1
150,Paraguay,1989,3,Party-Personal-Military Hybrid,1
150,Paraguay,1989,4,Party-Personal-Military Hybrid,1
150,Paraguay,1989,5,Party-Personal-Military Hybrid,1
150,Paraguay,1989,6,Party-Personal-Military Hybrid,1
150,Paraguay,1989,7,Party-Personal-Military Hybrid,1
150,Paraguay,1989,8,Party-Personal-Military Hybrid,1
150,Paraguay,1989,9,Party-Personal-Military Hybrid,1
150,Paraguay,1989,10,Party-Personal-Military Hybrid,1
150,Paraguay,1989,11,Party-Personal-Military Hybrid,1
150,Paraguay,1989,12,Party-Personal-Military Hybrid,1
150,Paraguay,1990,1,Party-Personal-Military Hybrid,1
150,Paraguay,1990,2,Party-Personal-Military Hybrid,1
150,Paraguay,1990,3,Party-Personal-Military Hybrid,1
150,Paraguay,1990,4,Party-Personal-Military Hybrid,1
150,Paraguay,1990,5,Party-Personal-Military Hybrid,1
150,Paraguay,1990,6,Party-Personal-Military Hybrid,1
150,Paraguay,1990,7,Party-Personal-Military Hybrid,1
150,Paraguay,1990,8,Party-Personal-Military Hybrid,1
150,Paraguay,1990,9,Party-Personal-Military Hybrid,1
150,Paraguay,1990,10,Party-Personal-Military Hybrid,1
150,Paraguay,1990,11,Party-Personal-Military Hybrid,1
150,Paraguay,1990,12,Party-Personal-Military Hybrid,1
150,Paraguay,1991,1,Party-Personal-Military Hybrid,1
150,Paraguay,1991,2,Party-Personal-Military Hybrid,1
150,Paraguay,1991,3,Party-Personal-Military Hybrid,1
150,Paraguay,1991,4,Party-Personal-Military Hybrid,1
150,Paraguay,1991,5,Party-Personal-Military Hybrid,1
150,Paraguay,1991,6,Party-Personal-Military Hybrid,1
150,Paraguay,1991,7,Party-Personal-Military Hybrid,1
150,Paraguay,1991,8,Party-Personal-Military Hybrid,1
150,Paraguay,1991,9,Party-Personal-Military Hybrid,1
150,Paraguay,1991,10,Party-Personal-Military Hybrid,1
150,Paraguay,1991,11,Party-Personal-Military Hybrid,1
150,Paraguay,1991,12,Party-Personal-Military Hybrid,1
150,Paraguay,1992,1,Party-Personal-Military Hybrid,1
150,Paraguay,1992,2,Party-Personal-Military Hybrid,1
150,Paraguay,1992,3,Party-Personal-Military Hybrid,1
150,Paraguay,1992,4,Party-Personal-Military Hybrid,1
150,Paraguay,1992,5,Party-Personal-Military Hybrid,1
150,Paraguay,1992,6,Party-Personal-Military Hybrid,1
150,Paraguay,1992,7,Party-Personal-Military Hybrid,1
150,Paraguay,1992,8,Party-Personal-Military Hybrid,1
150,Paraguay,1992,9,Party-Personal-Military Hybrid,1
150,Paraguay,1992,10,Party-Personal-Military Hybrid,1
150,Paraguay,1992,11,Party-Personal-Military Hybrid,1
150,Paraguay,1992,12,Party-Personal-Military Hybrid,1
150,Paraguay,1993,1,Party-Personal-Military Hybrid,1
150,Paraguay,1993,2,Party-Personal-Military Hybrid,1
150,Paraguay,1993,3,Party-Personal-Military Hybrid,1
